,daterep,day,month,year,cases,deaths,countriesandterritories,geoid,countryterritorycode,popdata2019,continentexp,cumulative_number_for_14_days_of_covid_19_cases_per_100000
29398,2020-04-03,3,4,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.97165456
29399,2020-04-02,2,4,2020,17,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.97165456
29400,2020-04-01,1,4,2020,16,0,Taiwan,TW,CNG1925,23773881.0,Asia,1.03054272
29401,2020-03-31,31,3,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,1.00530494
29402,2020-03-30,30,3,2020,23,3,Taiwan,TW,CNG1925,23773881.0,Asia,1.03895531
29403,2020-03-29,29,3,2020,16,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.94221049
29404,2020-03-28,28,3,2020,15,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.90014752
29405,2020-03-27,27,3,2020,17,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.85387825
29406,2020-03-26,26,3,2020,19,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.7865774999999999
29407,2020-03-25,25,3,2020,21,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.70665787
29408,2020-03-24,24,3,2020,30,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.63094452
29409,2020-03-23,23,3,2020,12,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.50475562
29410,2020-03-22,22,3,2020,18,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.45428006
29411,2020-03-21,21,3,2020,27,1,Taiwan,TW,CNG1925,23773881.0,Asia,0.37856671
29412,2020-03-20,20,3,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.269203
29413,2020-03-19,19,3,2020,31,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.27761559
29414,2020-03-18,18,3,2020,10,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.14722039
29415,2020-03-17,17,3,2020,8,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.10936372
29416,2020-03-16,16,3,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.07991964
29417,2020-03-15,15,3,2020,6,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.07991964
29418,2020-03-14,14,3,2020,4,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.05888816
29419,2020-03-13,13,3,2020,1,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.06309445
29420,2020-03-12,12,3,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.06730075
29421,2020-03-11,11,3,2020,3,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.07150705
29422,2020-03-10,10,3,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.06309445
29423,2020-03-09,9,3,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.07150705
29424,2020-03-08,8,3,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.07991964
29425,2020-03-07,7,3,2020,1,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.07991964
29426,2020-03-06,6,3,2020,2,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.08412594
29427,2020-03-05,5,3,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.07571334
29428,2020-03-04,4,3,2020,1,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.08412594
29429,2020-03-03,3,3,2020,1,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.07991964
29430,2020-03-02,2,3,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.08412594
29431,2020-03-01,1,3,2020,1,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.09253853
29432,2020-02-29,29,2,2020,5,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.08833223
29433,2020-02-28,28,2,2020,2,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.06730075
29434,2020-02-27,27,2,2020,1,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.05888816
29435,2020-02-26,26,2,2020,1,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.05468186
29436,2020-02-25,25,2,2020,2,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.05047556
29437,2020-02-24,24,2,2020,2,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.04206297
29438,2020-02-23,23,2,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.03365037
29439,2020-02-22,22,2,2020,2,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.03785667
29440,2020-02-21,21,2,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.03365037
29441,2020-02-20,20,2,2020,2,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.05468186
29442,2020-02-19,19,2,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.04626926
29443,2020-02-18,18,2,2020,2,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.05047556
29444,2020-02-17,17,2,2020,2,1,Taiwan,TW,CNG1925,23773881.0,Asia,0.04206297
29445,2020-02-16,16,2,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.03365037
29446,2020-02-15,15,2,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.03365037
29447,2020-02-14,14,2,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.03785667
29448,2020-02-13,13,2,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.04206297
29449,2020-02-12,12,2,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.04206297
29450,2020-02-11,11,2,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.04626926
29451,2020-02-10,10,2,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.05468186
29452,2020-02-09,9,2,2020,1,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.06309445
29453,2020-02-08,8,2,2020,1,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.05888816
29454,2020-02-07,7,2,2020,5,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.06309445
29455,2020-02-06,6,2,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.04206297
29456,2020-02-05,5,2,2020,1,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.04206297
29457,2020-02-04,4,2,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.03785667
29458,2020-02-03,3,2,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.04206297
29459,2020-02-02,2,2,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.04206297
29460,2020-02-01,1,2,2020,1,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.04206297
29461,2020-01-31,31,1,2020,1,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.03785667
29462,2020-01-30,30,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.03365037
29463,2020-01-29,29,1,2020,1,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.03365037
29464,2020-01-28,28,1,2020,2,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.02944408
29465,2020-01-27,27,1,2020,2,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.02103148
29466,2020-01-26,26,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.01261889
29467,2020-01-25,25,1,2020,2,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.01261889
29468,2020-01-24,24,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.0042063000000000005
29469,2020-01-23,23,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.0042063000000000005
29470,2020-01-22,22,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.0042063000000000005
29471,2020-01-21,21,1,2020,1,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.0042063000000000005
29472,2020-01-20,20,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.0
29473,2020-01-19,19,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.0
29474,2020-01-18,18,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.0
29475,2020-01-17,17,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.0
29476,2020-01-16,16,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.0
29477,2020-01-15,15,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.0
29478,2020-01-14,14,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.0
29479,2020-01-13,13,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,0.0
29480,2020-01-12,12,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,
29481,2020-01-11,11,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,
29482,2020-01-10,10,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,
29483,2020-01-09,9,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,
29484,2020-01-08,8,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,
29485,2020-01-07,7,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,
29486,2020-01-06,6,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,
29487,2020-01-05,5,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,
29488,2020-01-04,4,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,
29489,2020-01-03,3,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,
29490,2020-01-02,2,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,
29491,2020-01-01,1,1,2020,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,
29492,2019-12-31,31,12,2019,0,0,Taiwan,TW,CNG1925,23773881.0,Asia,
29493,2020-07-29,29,7,2020,41,0,Tajikistan,TJ,TJK,9321023.0,Asia,6.79110008
29494,2020-07-28,28,7,2020,43,1,Tajikistan,TJ,TJK,9321023.0,Asia,6.86619913
29495,2020-07-27,27,7,2020,42,0,Tajikistan,TJ,TJK,9321023.0,Asia,6.86619913
29496,2020-07-26,26,7,2020,46,1,Tajikistan,TJ,TJK,9321023.0,Asia,6.90911287
29497,2020-07-25,25,7,2020,44,0,Tajikistan,TJ,TJK,9321023.0,Asia,6.94129818
29498,2020-07-24,24,7,2020,45,0,Tajikistan,TJ,TJK,9321023.0,Asia,6.97348349
29499,2020-07-23,23,7,2020,48,1,Tajikistan,TJ,TJK,9321023.0,Asia,6.98421193
29500,2020-07-22,22,7,2020,46,0,Tajikistan,TJ,TJK,9321023.0,Asia,6.99494036
29501,2020-07-21,21,7,2020,43,0,Tajikistan,TJ,TJK,9321023.0,Asia,7.07003942
29502,2020-07-20,20,7,2020,44,0,Tajikistan,TJ,TJK,9321023.0,Asia,7.13441003
29503,2020-07-19,19,7,2020,48,1,Tajikistan,TJ,TJK,9321023.0,Asia,7.24169439
29504,2020-07-18,18,7,2020,45,0,Tajikistan,TJ,TJK,9321023.0,Asia,7.2738797
29505,2020-07-17,17,7,2020,46,0,Tajikistan,TJ,TJK,9321023.0,Asia,7.32752188
29506,2020-07-16,16,7,2020,52,0,Tajikistan,TJ,TJK,9321023.0,Asia,7.40262094
29507,2020-07-15,15,7,2020,48,1,Tajikistan,TJ,TJK,9321023.0,Asia,7.3918925
29508,2020-07-14,14,7,2020,43,0,Tajikistan,TJ,TJK,9321023.0,Asia,7.45626312
29509,2020-07-13,13,7,2020,46,0,Tajikistan,TJ,TJK,9321023.0,Asia,7.54209061
29510,2020-07-12,12,7,2020,49,0,Tajikistan,TJ,TJK,9321023.0,Asia,7.58500435
29511,2020-07-11,11,7,2020,47,1,Tajikistan,TJ,TJK,9321023.0,Asia,7.61718966
29512,2020-07-10,10,7,2020,46,0,Tajikistan,TJ,TJK,9321023.0,Asia,7.71374558
29513,2020-07-09,9,7,2020,49,1,Tajikistan,TJ,TJK,9321023.0,Asia,7.87467213
29514,2020-07-08,8,7,2020,53,0,Tajikistan,TJ,TJK,9321023.0,Asia,8.02487023
29515,2020-07-07,7,7,2020,49,0,Tajikistan,TJ,TJK,9321023.0,Asia,8.03559867
29516,2020-07-06,6,7,2020,54,1,Tajikistan,TJ,TJK,9321023.0,Asia,8.11069772
29517,2020-07-05,5,7,2020,51,0,Tajikistan,TJ,TJK,9321023.0,Asia,8.15361147
29518,2020-07-04,4,7,2020,50,0,Tajikistan,TJ,TJK,9321023.0,Asia,8.26089583
29519,2020-07-03,3,7,2020,53,0,Tajikistan,TJ,TJK,9321023.0,Asia,8.35745175
29520,2020-07-02,2,7,2020,51,0,Tajikistan,TJ,TJK,9321023.0,Asia,8.41109393
29521,2020-07-01,1,7,2020,54,0,Tajikistan,TJ,TJK,9321023.0,Asia,8.51837829
29522,2020-06-30,30,6,2020,51,0,Tajikistan,TJ,TJK,9321023.0,Asia,8.61493422
29523,2020-06-29,29,6,2020,50,0,Tajikistan,TJ,TJK,9321023.0,Asia,8.73294702
29524,2020-06-28,28,6,2020,52,0,Tajikistan,TJ,TJK,9321023.0,Asia,8.88314512
29525,2020-06-27,27,6,2020,56,0,Tajikistan,TJ,TJK,9321023.0,Asia,9.06552854
29526,2020-06-26,26,6,2020,61,0,Tajikistan,TJ,TJK,9321023.0,Asia,9.19426977
29527,2020-06-25,25,6,2020,63,0,Tajikistan,TJ,TJK,9321023.0,Asia,9.30155413
29528,2020-06-24,24,6,2020,54,0,Tajikistan,TJ,TJK,9321023.0,Asia,9.40883849
29529,2020-06-23,23,6,2020,56,0,Tajikistan,TJ,TJK,9321023.0,Asia,9.69850627
29530,2020-06-22,22,6,2020,58,0,Tajikistan,TJ,TJK,9321023.0,Asia,9.95598874
29531,2020-06-21,21,6,2020,61,1,Tajikistan,TJ,TJK,9321023.0,Asia,10.14910059
29532,2020-06-20,20,6,2020,59,0,Tajikistan,TJ,TJK,9321023.0,Asia,10.38512618
29533,2020-06-19,19,6,2020,58,0,Tajikistan,TJ,TJK,9321023.0,Asia,10.62115178
29534,2020-06-18,18,6,2020,61,1,Tajikistan,TJ,TJK,9321023.0,Asia,12.02657691
29535,2020-06-17,17,6,2020,63,0,Tajikistan,TJ,TJK,9321023.0,Asia,12.30551625
29536,2020-06-16,16,6,2020,62,0,Tajikistan,TJ,TJK,9321023.0,Asia,12.52008497
29537,2020-06-15,15,6,2020,64,0,Tajikistan,TJ,TJK,9321023.0,Asia,13.17451958
29538,2020-06-14,14,6,2020,69,1,Tajikistan,TJ,TJK,9321023.0,Asia,12.48789967
29539,2020-06-13,13,6,2020,68,0,Tajikistan,TJ,TJK,9321023.0,Asia,14.36537599
29540,2020-06-12,12,6,2020,71,1,Tajikistan,TJ,TJK,9321023.0,Asia,13.63584233
29541,2020-06-11,11,6,2020,73,0,Tajikistan,TJ,TJK,9321023.0,Asia,17.8413893
29542,2020-06-10,10,6,2020,81,0,Tajikistan,TJ,TJK,9321023.0,Asia,17.05821346
29543,2020-06-09,9,6,2020,80,0,Tajikistan,TJ,TJK,9321023.0,Asia,16.18921013
29544,2020-06-08,8,6,2020,76,0,Tajikistan,TJ,TJK,9321023.0,Asia,19.21462912
29545,2020-06-07,7,6,2020,83,0,Tajikistan,TJ,TJK,9321023.0,Asia,20.40548554
29546,2020-06-06,6,6,2020,81,0,Tajikistan,TJ,TJK,9321023.0,Asia,21.671441
29547,2020-06-05,5,6,2020,189,1,Tajikistan,TJ,TJK,9321023.0,Asia,23.05540926
29548,2020-06-04,4,6,2020,87,0,Tajikistan,TJ,TJK,9321023.0,Asia,23.2163358
29549,2020-06-03,3,6,2020,83,0,Tajikistan,TJ,TJK,9321023.0,Asia,24.50374814
